suite,benchmark,non_scaling_combo,non_scaling_slug,scaling_param_name,scaling_param_value,time_ms_avg
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,64,0.021596
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,128,0.041428
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,256,0.102086
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,512,0.195085
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,768,0.285049
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,1024,0.379037
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,1536,0.684572
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,2048,1.027486
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,2560,1.300173
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,3072,1.578206
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,4096,2.120184
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,5120,2.648507
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,6144,3.175454
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,7168,3.701566
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,8192,4.176378
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,10240,6.562991
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,12288,7.921799
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,16384,10.590076
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,20480,13.331781
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,24576,16.136160
polybench,polybench_mvt,"block_size=256, precision=float",block_size-256_precision-float,n,32768,21.892756
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,64,0.021208
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,128,0.040920
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,256,0.099921
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,512,0.188244
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,768,0.293162
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,1024,0.385572
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,1536,0.681792
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,2048,1.022655
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,2560,1.283467
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,3072,1.569721
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,4096,2.120560
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,5120,2.629890
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,6144,3.183443
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,7168,3.695234
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,8192,4.183797
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,10240,6.554572
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,12288,7.906059
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,16384,10.608773
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,20480,13.318354
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,24576,16.165029
polybench,polybench_mvt,"block_size=256, precision=half",block_size-256_precision-half,n,32768,21.985200
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,64,0.079688
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,96,0.076969
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,128,0.076894
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,192,0.077215
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,256,0.079327
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,320,0.114955
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,384,0.117481
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,448,0.159403
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,512,0.202647
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,640,0.290100
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,768,0.390100
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,896,0.521002
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,1024,0.642756
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,1152,0.824007
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,1280,0.991909
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,1408,1.156656
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,1536,1.367818
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,1792,1.849873
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,2048,2.367650
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,2304,3.008826
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,2560,3.700810
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,2816,4.504323
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,3072,5.326359
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,3584,7.253553
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=1024",alpha-1.5_beta-1.2_block_size-256_inner_size-1024,matrix_size,4096,9.699634
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,64,0.148070
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,96,0.148952
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,128,0.150382
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,192,0.150155
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,256,0.152039
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,320,0.241135
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,384,0.243541
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,448,0.321879
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,512,0.402944
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,640,0.578410
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,768,0.755585
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,896,1.006169
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,1024,1.266348
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,1152,1.596536
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,1280,1.942297
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,1408,2.297815
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,1536,2.728658
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,1792,3.667922
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,2048,4.725426
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,2304,6.014229
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,2560,7.430006
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,2816,8.950740
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,3072,10.691763
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,3584,14.615105
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=2048",alpha-1.5_beta-1.2_block_size-256_inner_size-2048,matrix_size,4096,19.210035
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,64,0.021997
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,96,0.023467
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,128,0.024175
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,192,0.023133
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,256,0.023360
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,320,0.032741
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,384,0.034211
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,448,0.046159
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,512,0.055727
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,640,0.076720
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,768,0.098931
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,896,0.132620
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,1024,0.164614
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,1152,0.205655
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,1280,0.252106
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,1408,0.302127
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,1536,0.359899
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,1792,0.498053
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,2048,0.624821
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,2304,0.778971
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,2560,0.929098
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,2816,1.112716
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,3072,1.325827
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,3584,1.802779
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=256",alpha-1.5_beta-1.2_block_size-256_inner_size-256,matrix_size,4096,2.345595
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,64,0.040091
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,96,0.042244
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,128,0.041494
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,192,0.042323
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,256,0.043018
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,320,0.060378
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,384,0.061125
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,448,0.084606
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,512,0.105667
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,640,0.145918
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,768,0.188001
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,896,0.251946
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,1024,0.320234
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,1152,0.417763
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,1280,0.509238
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,1408,0.611458
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,1536,0.713796
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,1792,0.943225
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,2048,1.194583
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,2304,1.522782
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,2560,1.853064
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,2816,2.237248
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,3072,2.669871
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,3584,3.611995
polybench,polybench_syr2k,"alpha=1.5, beta=1.2, block_size=256, inner_size=512",alpha-1.5_beta-1.2_block_size-256_inner_size-512,matrix_size,4096,4.825192
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,64,0.757631
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,128,1.496686
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,192,2.262256
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,256,3.009591
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,384,4.551488
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,512,6.142667
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,640,7.915119
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,768,9.968089
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,896,12.200558
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,1024,14.470611
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,1280,20.599935
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,1536,28.068473
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,1792,37.634074
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,2048,50.268645
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,2560,82.507668
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,3072,128.867647
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,3584,189.834982
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,4096,278.568936
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,5120,482.965203
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,6144,786.283476
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,7168,1196.368217
rodinia,rodinia_gaussian,"block_size=256, verify=false",block_size-256_verify-false,size,8192,1753.500093
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,64,0.743444
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,128,1.491096
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,192,2.269526
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,256,3.041053
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,384,4.552878
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,512,6.130844
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,640,7.904828
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,768,9.921051
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,896,12.147989
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,1024,14.540840
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,1280,20.591544
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,1536,27.985201
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,1792,37.765532
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,2048,50.169745
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,2560,82.390568
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,3072,129.196791
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,3584,189.938820
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,4096,278.388289
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,5120,483.512640
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,6144,787.201359
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,7168,1196.110193
rodinia,rodinia_gaussian,"block_size=256, verify=skip",block_size-256_verify-skip,size,8192,1754.614035
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,64,0.736499
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,128,1.490866
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,192,2.269226
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,256,3.062281
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,384,4.572008
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,512,6.170263
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,640,7.925623
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,768,9.934979
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,896,12.122632
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,1024,14.529723
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,1280,20.479491
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,1536,27.978768
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,1792,37.771983
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,2048,50.294829
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,2560,82.338035
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,3072,129.091859
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,3584,190.048100
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,4096,278.630462
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,5120,482.864510
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,6144,786.397219
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,7168,1196.038049
rodinia,rodinia_gaussian,"block_size=256, verify=true",block_size-256_verify-true,size,8192,1753.866121
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,64,0.044714
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,128,0.049538
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,192,0.052385
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,256,0.059561
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,384,0.077776
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,512,0.112896
rodinia,rodinia_hotspot,"block_size=16, num_iterations=1",block_size-16_num_iterations-1,grid_size,640,0.078163
