profile_type,suite,benchmark,param_json,ground_truth_cycle,simulation_cycle
ncu,microbench,ffmakernel,"{""block"":""4600"",""iters"":""20"",""thread"":""128""}",117427,119399
ncu,microbench,ffmakernel,"{""block"":""4800"",""iters"":""1"",""thread"":""1024""}",52662,49454
ncu,microbench,ffmakernel,"{""block"":""4800"",""iters"":""10"",""thread"":""128""}",63233,61539
ncu,microbench,ffmakernel,"{""block"":""4800"",""iters"":""20"",""thread"":""128""}",121904,119619
ncu,microbench,ffmakernel,"{""block"":""5000"",""iters"":""1"",""thread"":""1024""}",54136,49874
ncu,microbench,ffmakernel,"{""block"":""5000"",""iters"":""10"",""thread"":""128""}",64320,61759
ncu,microbench,ffmakernel,"{""block"":""5000"",""iters"":""20"",""thread"":""128""}",123944,119839
ncu,microbench,ffmakernel,"{""block"":""5200"",""iters"":""1"",""thread"":""1024""}",56327,51972
ncu,microbench,ffmakernel,"{""block"":""5200"",""iters"":""10"",""thread"":""128""}",67906,65858
ncu,microbench,ffmakernel,"{""block"":""5200"",""iters"":""20"",""thread"":""128""}",131299,130230
ncu,microbench,ffmakernel,"{""block"":""5400"",""iters"":""1"",""thread"":""1024""}",58383,54070
ncu,microbench,ffmakernel,"{""block"":""5400"",""iters"":""10"",""thread"":""128""}",69466,66085
ncu,microbench,ffmakernel,"{""block"":""5400"",""iters"":""20"",""thread"":""128""}",134355,130450
ncu,microbench,ffmakernel,"{""block"":""5600"",""iters"":""1"",""thread"":""1024""}",60600,56168
ncu,microbench,ffmakernel,"{""block"":""5600"",""iters"":""10"",""thread"":""128""}",73006,71103
ncu,microbench,ffmakernel,"{""block"":""5600"",""iters"":""20"",""thread"":""128""}",141364,140841
ncu,microbench,ffmakernel,"{""block"":""5800"",""iters"":""1"",""thread"":""1024""}",62388,58266
ncu,microbench,ffmakernel,"{""block"":""5800"",""iters"":""10"",""thread"":""128""}",74145,71327
ncu,microbench,ffmakernel,"{""block"":""5800"",""iters"":""20"",""thread"":""128""}",143489,138797
ncu,microbench,ffmakernel,"{""block"":""600"",""iters"":""1"",""thread"":""1024""}",10880,8752
ncu,microbench,ffmakernel,"{""block"":""600"",""iters"":""10"",""thread"":""128""}",15070,12900
ncu,microbench,ffmakernel,"{""block"":""600"",""iters"":""20"",""thread"":""128""}",25456,23460
ncu,microbench,ffmakernel,"{""block"":""6000"",""iters"":""1"",""thread"":""1024""}",64099,60364
ncu,microbench,ffmakernel,"{""block"":""6000"",""iters"":""10"",""thread"":""128""}",76959,76345
ncu,microbench,ffmakernel,"{""block"":""6000"",""iters"":""20"",""thread"":""128""}",149248,149005
ncu,microbench,ffmakernel,"{""block"":""800"",""iters"":""1"",""thread"":""1024""}",13131,10850
ncu,microbench,ffmakernel,"{""block"":""800"",""iters"":""10"",""thread"":""128""}",15236,13120
ncu,microbench,ffmakernel,"{""block"":""800"",""iters"":""20"",""thread"":""128""}",26207,23680
ncu,microbench,ldgekernel,"{""iters"":""10"",""size"":""524288""}",12970,11922
ncu,microbench,ldgekernel,"{""iters"":""10"",""size"":""8192""}",11033,10440
ncu,microbench,ldgekernel,"{""iters"":""10"",""size"":""8388608""}",13067,11922
ncu,microbench,ldgekernel,"{""iters"":""12"",""size"":""524288""}",14771,12793
ncu,microbench,ldgekernel,"{""iters"":""12"",""size"":""8192""}",12214,10817
ncu,microbench,ldgekernel,"{""iters"":""12"",""size"":""8388608""}",14773,13568
ncu,microbench,ldgekernel,"{""iters"":""14"",""size"":""524288""}",16018,14439
ncu,microbench,ldgekernel,"{""iters"":""14"",""size"":""8192""}",12128,11203
ncu,microbench,ldgekernel,"{""iters"":""14"",""size"":""8388608""}",16580,15214
ncu,microbench,ldgekernel,"{""iters"":""16"",""size"":""524288""}",17246,16085
ncu,microbench,ldgekernel,"{""iters"":""16"",""size"":""8192""}",12761,12355
ncu,microbench,ldgekernel,"{""iters"":""16"",""size"":""8388608""}",17753,16860
ncu,microbench,ldgekernel,"{""iters"":""4"",""size"":""524288""}",8334,6984
ncu,microbench,ldgekernel,"{""iters"":""4"",""size"":""8192""}",7891,6490
ncu,microbench,ldgekernel,"{""iters"":""4"",""size"":""8388608""}",8456,6984
ncu,microbench,ldgekernel,"{""iters"":""6"",""size"":""524288""}",10253,8630
ncu,microbench,ldgekernel,"{""iters"":""6"",""size"":""8192""}",8891,8136
ncu,microbench,ldgekernel,"{""iters"":""6"",""size"":""8388608""}",9877,8630
ncu,microbench,ldgekernel,"{""iters"":""8"",""size"":""524288""}",11511,10276
ncu,microbench,ldgekernel,"{""iters"":""8"",""size"":""8192""}",10296,8967
ncu,microbench,ldgekernel,"{""iters"":""8"",""size"":""8388608""}",11569,10276
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""100663296"",""thread"":""32""}",8359863,8532306
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""134217728"",""thread"":""32""}",8378076,8541198
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""16777216"",""thread"":""32""}",8278471,8381994
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""201326592"",""thread"":""32""}",8401448,8550584
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""25165824"",""thread"":""32""}",8223384,8432885
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""268435456"",""thread"":""32""}",8409068,8555030
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""33554432"",""thread"":""32""}",8247803,8469228
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""402653184"",""thread"":""32""}",8399191,8555524
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""50331648"",""thread"":""32""}",8263462,8507819
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""536870912"",""thread"":""32""}",8499799,8556512
ncu,microbench,pointerchasing-dram,"{""block"":""1"",""iters"":""10000"",""size"":""67108864"",""thread"":""32""}",8287007,8517486
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""1024"",""thread"":""32""}",568547,542888
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""12288"",""thread"":""32""}",747352,635798
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""1536"",""thread"":""32""}",588240,547094
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""16384"",""thread"":""32""}",789826,669590
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""2048"",""thread"":""32""}",600786,551336
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""3072"",""thread"":""32""}",626899,559766
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""4096"",""thread"":""32""}",643201,568232
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""512"",""thread"":""32""}",532612,538646
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""6144"",""thread"":""32""}",668639,585110
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""768"",""thread"":""32""}",554463,540776
ncu,microbench,pointerchasing-l1,"{""block"":""1"",""iters"":""10000"",""size"":""8192"",""thread"":""32""}",702588,602006
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""1048576"",""thread"":""32""}",6454997,6481204
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""131072"",""thread"":""32""}",4123106,4047295
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""1572864"",""thread"":""32""}",7286136,7017729
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""196608"",""thread"":""32""}",4378556,4325690
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""2097152"",""thread"":""32""}",7618526,7354202
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""262144"",""thread"":""32""}",4570759,4590334
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""393216"",""thread"":""32""}",4950588,5052392
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""524288"",""thread"":""32""}",5256868,5444651
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""65536"",""thread"":""32""}",3816236,3689399
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""786432"",""thread"":""32""}",5875830,6048768
ncu,microbench,pointerchasing-l2,"{""block"":""1"",""iters"":""10000"",""size"":""98304"",""thread"":""32""}",3980787,3884609
ncu,polybench,2dconv,"{""block"":""16"",""size"":""128""}",5291,5742
ncu,polybench,2dconv,"{""block"":""16"",""size"":""192""}",5703,6185
ncu,polybench,2dconv,"{""block"":""16"",""size"":""256""}",5685,6319
ncu,polybench,2dconv,"{""block"":""16"",""size"":""32""}",4994,4178
ncu,polybench,2dconv,"{""block"":""16"",""size"":""384""}",5845,30905
ncu,polybench,2dconv,"{""block"":""16"",""size"":""48""}",5107,4156
ncu,polybench,2dconv,"{""block"":""16"",""size"":""512""}",6661,36647
ncu,polybench,2dconv,"{""block"":""16"",""size"":""64""}",4996,4952
ncu,polybench,2dconv,"{""block"":""16"",""size"":""96""}",5046,4966
ncu,polybench,2dconv,"{""block"":""32"",""size"":""128""}",5238,5742
ncu,polybench,2dconv,"{""block"":""32"",""size"":""192""}",5654,6185
ncu,polybench,2dconv,"{""block"":""32"",""size"":""256""}",5855,6319
ncu,polybench,2dconv,"{""block"":""32"",""size"":""32""}",4957,4178
ncu,polybench,2dconv,"{""block"":""32"",""size"":""384""}",5859,31383
ncu,polybench,2dconv,"{""block"":""32"",""size"":""48""}",4957,4156
ncu,polybench,2dconv,"{""block"":""32"",""size"":""512""}",6744,44796
ncu,polybench,2dconv,"{""block"":""32"",""size"":""64""}",5010,4952
ncu,polybench,2dconv,"{""block"":""32"",""size"":""96""}",5141,4966
ncu,polybench,2dconv,"{""block"":""8"",""size"":""128""}",5131,5742
ncu,polybench,2dconv,"{""block"":""8"",""size"":""192""}",5742,6185
ncu,polybench,2dconv,"{""block"":""8"",""size"":""256""}",5779,6319
ncu,polybench,2dconv,"{""block"":""8"",""size"":""32""}",5005,4178
ncu,polybench,2dconv,"{""block"":""8"",""size"":""384""}",5759,34715
ncu,polybench,2dconv,"{""block"":""8"",""size"":""48""}",5128,4156
ncu,polybench,2dconv,"{""block"":""8"",""size"":""512""}",6656,52811
ncu,polybench,2dconv,"{""block"":""8"",""size"":""64""}",5016,4952
ncu,polybench,2dconv,"{""block"":""8"",""size"":""96""}",5013,4966
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""128""}",138550,13235987
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""160""}",171022,11367604
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""192""}",204486,20342057
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""224""}",237782,29104187
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""256""}",271416,91564283
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""32""}",40849,95616
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""64""}",73761,200208
ncu,polybench,2mm,"{""blockDimX"":""16"",""size"":""96""}",105534,1759558
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""128""}",144618,3813051
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""160""}",179672,6712887
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""192""}",213426,14760515
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""224""}",245249,17459831
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""256""}",279851,28465993
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""32""}",43141,100544
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""64""}",76506,432253
ncu,polybench,2mm,"{""blockDimX"":""32"",""size"":""96""}",109961,1418496
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""128""}",134827,19278765
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""160""}",167193,11439086
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""192""}",199626,23513528
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""224""}",232687,31133628
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""256""}",265509,76251206
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""32""}",41005,95606
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""64""}",72293,1024228
ncu,polybench,2mm,"{""blockDimX"":""8"",""size"":""96""}",103224,2152602
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""112""}",597107,1942038
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""128""}",705916,961698
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""32""}",153817,175438
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""48""}",237656,321654
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""64""}",324259,385322
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""80""}",409381,710592
ncu,polybench,3dconv,"{""blockDimX"":""16"",""size"":""96""}",505764,1113541
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""112""}",585756,1383427
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""128""}",673440,953208
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""32""}",153809,159118
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""48""}",238130,295643
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""64""}",319685,388911
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""80""}",407346,726564
ncu,polybench,3dconv,"{""blockDimX"":""32"",""size"":""96""}",492191,824764
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""112""}",611995,2634158
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""128""}",733379,979699
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""32""}",154266,186926
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""48""}",238262,346956
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""64""}",326814,387597
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""80""}",416129,722618
ncu,polybench,3dconv,"{""blockDimX"":""8"",""size"":""96""}",514509,1908530
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""128""}",204026,21169154
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""160""}",254674,16919453
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""192""}",304605,31247086
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""224""}",356712,43400360
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""256""}",403632,134911387
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""32""}",61336,142791
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""64""}",109426,285396
ncu,polybench,3mm,"{""blockDimX"":""16"",""size"":""96""}",156550,2563824
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""128""}",216579,5617896
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""160""}",268204,10339660
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""192""}",321181,22249487
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""224""}",372212,26291647
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""256""}",424975,43100060
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""32""}",63450,145519
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""64""}",114545,531387
ncu,polybench,3mm,"{""blockDimX"":""32"",""size"":""96""}",165422,1824705
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""128""}",199949,29010017
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""160""}",247782,16608590
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""192""}",296608,34542661
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""224""}",346088,45914381
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""256""}",395721,112859422
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""32""}",60571,144570
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""64""}",107069,1528903
ncu,polybench,3mm,"{""blockDimX"":""8"",""size"":""96""}",153592,3277151
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""128""}",97997,643800
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""160""}",119880,794676
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""192""}",147853,951689
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""224""}",169025,1110394
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""256""}",190857,1296068
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""32""}",32779,50889
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""64""}",51954,169429
ncu,polybench,atax,"{""blockDimX"":""16"",""size"":""96""}",76643,367151
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""128""}",101797,329432
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""160""}",127696,403402
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""192""}",151624,484907
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""224""}",176830,569475
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""256""}",201791,667328
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""32""}",34929,39095
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""64""}",55491,103741
ncu,polybench,atax,"{""blockDimX"":""32"",""size"":""96""}",79006,204270
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""128""}",95967,1272536
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""160""}",119392,1580051
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""192""}",142311,1894593
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""224""}",163633,2209197
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""256""}",182685,2553775
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""32""}",32105,87753
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""64""}",53074,326613
ncu,polybench,atax,"{""blockDimX"":""8"",""size"":""96""}",73605,718652
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""128""}",99136,644312
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""160""}",122349,795186
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""192""}",145676,952968
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""224""}",168469,1109392
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""256""}",190816,1295546
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""32""}",33567,51891
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""64""}",53127,169941
ncu,polybench,bicg,"{""blockDimX"":""16"",""size"":""96""}",76307,366528
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""128""}",103761,329944
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""160""}",128543,404402
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""192""}",153540,485478
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""224""}",178980,571398
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""256""}",201811,668079
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""32""}",35147,39618
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""64""}",56039,104735
ncu,polybench,bicg,"{""blockDimX"":""32"",""size"":""96""}",80772,205288
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""128""}",95980,1273048
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""160""}",119141,1581255
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""192""}",143127,1895062
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""224""}",162707,2209223
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""256""}",185998,2553022
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""32""}",32111,88265
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""64""}",52464,327125
ncu,polybench,bicg,"{""blockDimX"":""8"",""size"":""96""}",73923,719057
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""128""}",69157,6661359
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""160""}",85625,5470628
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""192""}",102057,10195385
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""224""}",120347,14393254
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""256""}",135985,45771232
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""32""}",20488,49071
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""64""}",36812,100343
ncu,polybench,gemm,"{""blockDimX"":""16"",""size"":""96""}",52678,936503
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""128""}",72629,1772816
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""160""}",91406,3501021
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""192""}",109020,7048248
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""224""}",125413,8692603
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""256""}",143377,13772185
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""32""}",22035,52149
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""64""}",38687,205431
ncu,polybench,gemm,"{""blockDimX"":""32"",""size"":""96""}",56492,866380
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""128""}",67534,9957154
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""160""}",83536,5565120
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""192""}",100129,11539652
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""224""}",117425,15675966
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""256""}",133477,37987006
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""32""}",20940,49066
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""64""}",35982,500771
ncu,polybench,gemm,"{""blockDimX"":""8"",""size"":""96""}",51152,1069234
ncu,polybench,gesummv,"{""block"":""16"",""size"":""128""}",48552,164956
ncu,polybench,gesummv,"{""block"":""16"",""size"":""192""}",73071,245044
ncu,polybench,gesummv,"{""block"":""16"",""size"":""256""}",94293,324352
ncu,polybench,gesummv,"{""block"":""16"",""size"":""32""}",15154,34627
ncu,polybench,gesummv,"{""block"":""16"",""size"":""384""}",142043,484034
ncu,polybench,gesummv,"{""block"":""16"",""size"":""48""}",18091,49275
ncu,polybench,gesummv,"{""block"":""16"",""size"":""512""}",189387,644017
ncu,polybench,gesummv,"{""block"":""16"",""size"":""64""}",26098,63407
ncu,polybench,gesummv,"{""block"":""16"",""size"":""96""}",38286,95881
ncu,polybench,gesummv,"{""block"":""32"",""size"":""128""}",48538,164956
ncu,polybench,gesummv,"{""block"":""32"",""size"":""192""}",72906,245046
ncu,polybench,gesummv,"{""block"":""32"",""size"":""256""}",94159,324350
ncu,polybench,gesummv,"{""block"":""32"",""size"":""32""}",15232,34627
ncu,polybench,gesummv,"{""block"":""32"",""size"":""384""}",148401,483629
ncu,polybench,gesummv,"{""block"":""32"",""size"":""48""}",18252,49275
ncu,polybench,gesummv,"{""block"":""32"",""size"":""512""}",192113,644015
ncu,polybench,gesummv,"{""block"":""32"",""size"":""64""}",26256,63407
ncu,polybench,gesummv,"{""block"":""32"",""size"":""96""}",38068,95881
ncu,polybench,gesummv,"{""block"":""8"",""size"":""128""}",48719,164956
ncu,polybench,gesummv,"{""block"":""8"",""size"":""192""}",72783,245044
ncu,polybench,gesummv,"{""block"":""8"",""size"":""256""}",94901,324352
ncu,polybench,gesummv,"{""block"":""8"",""size"":""32""}",15206,34627
ncu,polybench,gesummv,"{""block"":""8"",""size"":""384""}",141750,483630
ncu,polybench,gesummv,"{""block"":""8"",""size"":""48""}",18249,49275
ncu,polybench,gesummv,"{""block"":""8"",""size"":""512""}",187991,644023
ncu,polybench,gesummv,"{""block"":""8"",""size"":""64""}",26394,63407
ncu,polybench,gesummv,"{""block"":""8"",""size"":""96""}",38361,95881
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""128""}",98705,644294
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""160""}",122385,796618
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""192""}",145129,955315
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""224""}",168368,1110986
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""256""}",191570,1297910
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""32""}",33528,51383
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""64""}",52720,169923
ncu,polybench,mvt,"{""blockDimX"":""16"",""size"":""96""}",76394,366617
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""128""}",104008,329926
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""160""}",128367,404132
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""192""}",152891,485399
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""224""}",179236,570968
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""256""}",202051,669162
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""32""}",34753,39589
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""64""}",56241,104235
ncu,polybench,mvt,"{""blockDimX"":""32"",""size"":""96""}",79604,204764
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""128""}",96290,1273030
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""160""}",119560,1580469
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""192""}",143222,1895285
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""224""}",165220,2209384
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""256""}",184800,2555391
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""32""}",32195,88247
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""64""}",51893,327107
ncu,polybench,mvt,"{""blockDimX"":""8"",""size"":""96""}",73806,717780
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""128""}",29151,6938890
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""160""}",35628,5083283
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""192""}",56093,10386631
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""224""}",84232,14292582
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""256""}",115142,48821084
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""32""}",9488,45564
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""64""}",13930,83657
ncu,polybench,syrk,"{""blockDimX"":""16"",""size"":""96""}",18460,735335
ncu,polybench,syrk,"{""blockDimX"":""32"",""size"":""128""}",43545,2436547
ncu,polybench,syrk,"{""blockDimX"":""32"",""size"":""160""}",53498,3275636
ncu,polybench,syrk,"{""blockDimX"":""32"",""size"":""192""}",121728,6191412
ncu,polybench,syrk,"{""blockDimX"":""32"",""size"":""224""}",142827,8730643
ncu,polybench,syrk,"{""blockDimX"":""32"",""size"":""256""}",230997,16426722
ncu,polybench,syrk,"{""blockDimX"":""32"",""size"":""32""}",15312,46177
