run_id,suite,benchmark,platform,problem_size,kernel_name,iterations,avg_ms,min_ms,max_ms,stddev_ms
20260317-075319-odyssey,rodinia,lud,hip,4096,lud,10,21.6596,21.6362,21.7051,0.0206
20260317-075319-odyssey,rodinia,nn,hip,1024,nn,10,0.0043,0.0041,0.0045,0.0001
20260317-075319-odyssey,rodinia,nn,hip,2048,nn,10,0.0044,0.0044,0.0046,0.0001
20260317-075319-odyssey,rodinia,nn,hip,4096,nn,10,0.0052,0.0052,0.0054,0.0001
20260317-075319-odyssey,rodinia,nn,hip,8192,nn,10,0.0051,0.0043,0.0059,0.0005
20260317-075319-odyssey,rodinia,nn,hip,16384,nn,10,0.0049,0.0043,0.0069,0.0008
20260317-075319-odyssey,rodinia,nn,hip,32768,nn,10,0.0046,0.0044,0.0054,0.0003
20260317-075319-odyssey,rodinia,nn,hip,65536,nn,10,0.0046,0.0042,0.0056,0.0005
20260317-075319-odyssey,rodinia,nn,hip,131072,nn,10,0.0050,0.0044,0.0070,0.0008
20260317-075319-odyssey,rodinia,nn,hip,262144,nn,10,0.0050,0.0045,0.0059,0.0005
20260317-075319-odyssey,rodinia,nn,hip,524288,nn,10,0.0055,0.0049,0.0064,0.0005
20260317-075319-odyssey,rodinia,nn,hip,1048576,nn,10,0.0067,0.0065,0.0075,0.0003
20260317-075319-odyssey,rodinia,nn,hip,2097152,nn,10,0.0092,0.0088,0.0100,0.0004
20260317-075319-odyssey,rodinia,nn,hip,3145728,nn,10,0.0125,0.0120,0.0137,0.0006
20260317-075319-odyssey,rodinia,nn,hip,4194304,nn,10,0.0163,0.0158,0.0175,0.0005
20260317-075319-odyssey,rodinia,nn,hip,6291456,nn,10,0.0224,0.0221,0.0230,0.0003
20260317-075319-odyssey,rodinia,nn,hip,8388608,nn,10,0.0284,0.0279,0.0291,0.0004
20260317-075319-odyssey,rodinia,nw,hip,64,nw,10,0.1284,0.1212,0.1499,0.0081
20260317-075319-odyssey,rodinia,nw,hip,128,nw,10,0.2613,0.2489,0.2701,0.0066
20260317-075319-odyssey,rodinia,nw,hip,192,nw,10,0.3784,0.3704,0.4084,0.0113
20260317-075319-odyssey,rodinia,nw,hip,256,nw,10,0.5133,0.5012,0.5420,0.0134
20260317-075319-odyssey,rodinia,nw,hip,512,nw,10,0.9085,0.9000,0.9372,0.0112
20260317-075319-odyssey,rodinia,nw,hip,768,nw,10,1.3848,1.3724,1.4106,0.0124
20260317-075319-odyssey,rodinia,nw,hip,1024,nw,10,1.8537,1.8447,1.8765,0.0093
20260317-075319-odyssey,rodinia,nw,hip,1536,nw,10,2.8145,2.8086,2.8324,0.0067
20260317-075319-odyssey,rodinia,nw,hip,2048,nw,10,3.8296,3.8204,3.8664,0.0139
20260317-075319-odyssey,rodinia,nw,hip,3072,nw,10,5.9865,5.9771,6.0122,0.0098
20260317-075319-odyssey,rodinia,nw,hip,4096,nw,10,12.1853,8.4694,45.4496,11.6879
20260317-075319-odyssey,rodinia,nw,hip,5120,nw,10,14.5350,10.8230,47.8505,11.7059
20260317-075319-odyssey,rodinia,nw,hip,6144,nw,10,17.1624,13.4587,50.2533,11.6270
20260317-075319-odyssey,rodinia,nw,hip,8192,nw,10,19.7833,19.6899,19.9107,0.0747
20260317-075319-odyssey,rodinia,nw,hip,10240,nw,10,25.8933,25.8606,25.9587,0.0334
20260317-075319-odyssey,rodinia,nw,hip,12288,nw,10,33.5232,33.4921,33.5733,0.0214
20260317-075319-odyssey,rodinia,nw,hip,16384,nw,10,50.6287,50.5576,50.7443,0.0647
20260317-075319-odyssey,rodinia,particlefilter,hip,256,particlefilter,10,0.8611,0.7862,0.9252,0.0408
20260317-075319-odyssey,rodinia,particlefilter,hip,512,particlefilter,10,1.1992,1.1099,1.2650,0.0585
20260317-075319-odyssey,rodinia,particlefilter,hip,1024,particlefilter,10,1.8960,1.8796,1.9208,0.0133
20260317-075319-odyssey,rodinia,particlefilter,hip,2048,particlefilter,10,3.3056,3.2649,3.3278,0.0224
20260317-075319-odyssey,rodinia,particlefilter,hip,4096,particlefilter,10,6.0696,6.0415,6.0912,0.0152
20260317-075319-odyssey,rodinia,particlefilter,hip,8192,particlefilter,10,11.4950,11.4345,11.5683,0.0396
20260317-075319-odyssey,rodinia,particlefilter,hip,16384,particlefilter,10,22.4700,22.2999,22.5654,0.0757
20260317-075319-odyssey,rodinia,particlefilter,hip,32768,particlefilter,10,44.4965,44.2204,44.8015,0.1547
20260317-075319-odyssey,rodinia,particlefilter,hip,65536,particlefilter,10,88.8403,88.5760,89.1069,0.1644
20260317-075319-odyssey,rodinia,particlefilter,hip,131072,particlefilter,10,182.6554,174.8971,226.3676,15.7954
20260317-075319-odyssey,rodinia,particlefilter,hip,262144,particlefilter,10,358.4615,350.0597,367.4903,7.7755
20260317-075319-odyssey,rodinia,particlefilter,hip,524288,particlefilter,10,708.0871,694.0934,719.9192,9.2056
20260317-075319-odyssey,rodinia,particlefilter,hip,786432,particlefilter,10,1069.1646,1056.5868,1091.1927,10.6665
20260317-075319-odyssey,rodinia,particlefilter,hip,1048576,particlefilter,10,1416.6541,1390.1152,1480.9435,25.5797
20260317-075319-odyssey,rodinia,particlefilter,hip,2097152,particlefilter,10,2809.2588,2762.4478,2836.7051,24.1195
20260317-075319-odyssey,rodinia,particlefilter,hip,4194304,particlefilter,10,5648.3284,5571.3452,5698.8242,42.5961
20260317-075319-odyssey,rodinia,pathfinder,hip,1024,pathfinder,10,0.3035,0.2696,0.3585,0.0253
20260317-075319-odyssey,rodinia,pathfinder,hip,2048,pathfinder,10,0.6859,0.5955,0.7703,0.0532
20260317-075319-odyssey,rodinia,pathfinder,hip,4096,pathfinder,10,0.3468,0.3207,0.3811,0.0197
20260317-075319-odyssey,rodinia,pathfinder,hip,8192,pathfinder,10,0.3910,0.3420,0.4353,0.0298
20260317-075319-odyssey,rodinia,pathfinder,hip,16384,pathfinder,10,0.3492,0.3193,0.4115,0.0266
20260317-075319-odyssey,rodinia,pathfinder,hip,32768,pathfinder,10,0.3066,0.2842,0.3437,0.0176
20260317-075319-odyssey,rodinia,pathfinder,hip,65536,pathfinder,10,0.3154,0.2991,0.3510,0.0156
20260317-075319-odyssey,rodinia,pathfinder,hip,131072,pathfinder,10,0.3642,0.3573,0.3746,0.0053
20260317-075319-odyssey,rodinia,pathfinder,hip,196608,pathfinder,10,0.4387,0.4194,0.4506,0.0090
20260317-075319-odyssey,rodinia,pathfinder,hip,262144,pathfinder,10,0.5114,0.5025,0.5269,0.0071
20260317-075319-odyssey,rodinia,pathfinder,hip,393216,pathfinder,10,0.4873,0.4785,0.5068,0.0105
20260317-075319-odyssey,rodinia,pathfinder,hip,524288,pathfinder,10,0.6483,0.6379,0.6612,0.0061
20260317-075319-odyssey,rodinia,pathfinder,hip,786432,pathfinder,10,0.7787,0.7697,0.7888,0.0066
20260317-075319-odyssey,rodinia,pathfinder,hip,1048576,pathfinder,10,0.8165,0.8090,0.8337,0.0078
20260317-075319-odyssey,rodinia,pathfinder,hip,1572864,pathfinder,10,1.5380,1.5330,1.5538,0.0061
20260317-075319-odyssey,rodinia,pathfinder,hip,2097152,pathfinder,10,1.2437,1.2367,1.2513,0.0048
20260317-075319-odyssey,rodinia,srad,hip,64,srad,10,0.2311,0.2154,0.2507,0.0113
20260317-075319-odyssey,rodinia,srad,hip,128,srad,10,0.2454,0.2330,0.2709,0.0109
20260317-075319-odyssey,rodinia,srad,hip,192,srad,10,0.2821,0.2505,0.3325,0.0243
20260317-075319-odyssey,rodinia,srad,hip,256,srad,10,0.3406,0.3123,0.4127,0.0309
20260317-075319-odyssey,rodinia,srad,hip,384,srad,10,0.4536,0.4264,0.5156,0.0292
20260317-075319-odyssey,rodinia,srad,hip,512,srad,10,0.6181,0.5810,0.6528,0.0232
20260317-075319-odyssey,rodinia,srad,hip,640,srad,10,0.4939,0.4604,0.6829,0.0670
20260317-075319-odyssey,rodinia,srad,hip,768,srad,10,0.4643,0.4432,0.4962,0.0132
20260317-075319-odyssey,rodinia,srad,hip,1024,srad,10,0.6346,0.6221,0.6588,0.0105
20260317-075319-odyssey,rodinia,srad,hip,1280,srad,10,0.8303,0.8161,0.8505,0.0101
20260317-075319-odyssey,rodinia,srad,hip,1536,srad,10,1.0919,1.0780,1.1267,0.0137
20260317-075319-odyssey,rodinia,srad,hip,2048,srad,10,1.7464,1.7358,1.7657,0.0084
20260317-075319-odyssey,rodinia,srad,hip,2560,srad,10,2.6023,2.5908,2.6358,0.0124
20260317-075319-odyssey,rodinia,srad,hip,4096,srad,10,6.6147,6.5914,6.6814,0.0267
20260317-075319-odyssey,rodinia,srad,hip,6144,srad,10,14.6610,14.6511,14.6861,0.0106
20260317-075319-odyssey,rodinia,srad,hip,8192,srad,10,25.9724,25.9518,25.9831,0.0109
20260317-075319-odyssey,rodinia,streamcluster,hip,1024,streamcluster_pgain,10,0.0366,0.0220,0.1235,0.0315
20260317-075319-odyssey,rodinia,streamcluster,hip,2048,streamcluster_pgain,10,0.0243,0.0208,0.0364,0.0054
20260317-075319-odyssey,rodinia,streamcluster,hip,4096,streamcluster_pgain,10,0.0250,0.0211,0.0410,0.0066
20260317-075319-odyssey,rodinia,streamcluster,hip,8192,streamcluster_pgain,10,0.0287,0.0246,0.0480,0.0078
20260317-075319-odyssey,rodinia,streamcluster,hip,16384,streamcluster_pgain,10,0.0410,0.0261,0.1363,0.0342
20260317-075319-odyssey,rodinia,streamcluster,hip,32768,streamcluster_pgain,10,0.0331,0.0292,0.0504,0.0072
20260317-075319-odyssey,rodinia,streamcluster,hip,65536,streamcluster_pgain,10,0.0385,0.0331,0.0568,0.0081
20260317-075319-odyssey,rodinia,streamcluster,hip,131072,streamcluster_pgain,10,0.0753,0.0589,0.1740,0.0357
20260317-075319-odyssey,rodinia,streamcluster,hip,196608,streamcluster_pgain,10,0.1524,0.1475,0.1688,0.0071
20260317-075319-odyssey,rodinia,streamcluster,hip,262144,streamcluster_pgain,10,0.2141,0.2076,0.2315,0.0090
20260317-075319-odyssey,rodinia,streamcluster,hip,393216,streamcluster_pgain,10,0.3417,0.3368,0.3604,0.0068
20260317-075319-odyssey,rodinia,streamcluster,hip,524288,streamcluster_pgain,10,0.4778,0.4667,0.4960,0.0088
20260317-075319-odyssey,rodinia,streamcluster,hip,786432,streamcluster_pgain,10,0.7465,0.7387,0.7653,0.0087
20260317-075319-odyssey,rodinia,streamcluster,hip,1048576,streamcluster_pgain,10,0.9649,0.9434,0.9777,0.0102
20260317-075319-odyssey,rodinia,streamcluster,hip,1572864,streamcluster_pgain,10,1.4712,1.4585,1.4863,0.0076
20260317-075319-odyssey,rodinia,streamcluster,hip,2097152,streamcluster_pgain,10,1.9004,1.8882,1.9237,0.0098
20260317-075319-odyssey,parboil,cutcp,hip,256,cutoff_potential,10,0.0331,0.0326,0.0349,0.0007
20260317-075319-odyssey,parboil,cutcp,hip,512,cutoff_potential,10,0.0594,0.0586,0.0610,0.0008
20260317-075319-odyssey,parboil,cutcp,hip,1024,cutoff_potential,10,0.1107,0.1104,0.1124,0.0006
20260317-075319-odyssey,parboil,cutcp,hip,2048,cutoff_potential,10,0.2152,0.2143,0.2160,0.0005
20260317-075319-odyssey,parboil,cutcp,hip,4096,cutoff_potential,10,0.4234,0.4228,0.4268,0.0012
20260317-075319-odyssey,parboil,cutcp,hip,8192,cutoff_potential,10,0.8395,0.8374,0.8417,0.0012
20260317-075319-odyssey,parboil,cutcp,hip,16384,cutoff_potential,10,1.6722,1.6704,1.6747,0.0014
20260317-075319-odyssey,parboil,cutcp,hip,32768,cutoff_potential,10,3.3403,3.3336,3.3457,0.0043
20260317-075319-odyssey,parboil,cutcp,hip,65536,cutoff_potential,10,6.6836,6.6634,6.6989,0.0106
20260317-075319-odyssey,parboil,cutcp,hip,131072,cutoff_potential,10,13.3694,13.3239,13.3959,0.0207
20260317-075319-odyssey,parboil,cutcp,hip,262144,cutoff_potential,10,26.7628,26.6985,26.8186,0.0366
20260317-075319-odyssey,parboil,cutcp,hip,524288,cutoff_potential,10,66.5625,66.4120,66.7028,0.1040
20260317-075319-odyssey,parboil,cutcp,hip,1048576,cutoff_potential,10,134.2973,132.8830,144.7823,3.6870
20260317-075319-odyssey,parboil,cutcp,hip,1572864,cutoff_potential,10,205.7236,199.2609,218.6249,7.8869
20260317-075319-odyssey,parboil,cutcp,hip,2097152,cutoff_potential,10,274.0232,266.0506,285.4684,7.9473
20260317-075319-odyssey,parboil,cutcp,hip,2621440,cutoff_potential,10,341.4682,332.1358,349.5419,7.7107
20260317-075319-odyssey,parboil,cutcp,hip,3145728,cutoff_potential,10,409.7825,399.0361,431.2385,10.3190
20260317-075319-odyssey,parboil,histo,hip,1024,histogram,10,0.0067,0.0066,0.0068,0.0001
20260317-075319-odyssey,parboil,histo,hip,2048,histogram,10,0.0069,0.0067,0.0070,0.0001
20260317-075319-odyssey,parboil,histo,hip,4096,histogram,10,0.0074,0.0072,0.0081,0.0002
20260317-075319-odyssey,parboil,histo,hip,8192,histogram,10,0.0093,0.0088,0.0128,0.0012
20260317-075319-odyssey,parboil,histo,hip,16384,histogram,10,0.0117,0.0116,0.0119,0.0001
20260317-075319-odyssey,parboil,histo,hip,32768,histogram,10,0.0174,0.0171,0.0179,0.0003
20260317-075319-odyssey,parboil,histo,hip,65536,histogram,10,0.0293,0.0292,0.0295,0.0001
20260317-075319-odyssey,parboil,histo,hip,131072,histogram,10,0.0792,0.0738,0.1260,0.0165
20260317-075319-odyssey,parboil,histo,hip,262144,histogram,10,0.1641,0.1633,0.1646,0.0004
20260317-075319-odyssey,parboil,histo,hip,524288,histogram,10,0.3396,0.3394,0.3399,0.0002
20260317-075319-odyssey,parboil,histo,hip,1048576,histogram,10,0.6953,0.6949,0.6966,0.0005
20260317-075319-odyssey,parboil,histo,hip,2097152,histogram,10,1.4054,1.4051,1.4059,0.0002
20260317-075319-odyssey,parboil,histo,hip,4194304,histogram,10,2.8264,2.8253,2.8273,0.0007
20260317-075319-odyssey,parboil,histo,hip,8388608,histogram,10,5.6684,5.6671,5.6723,0.0016
20260317-075319-odyssey,parboil,histo,hip,16777216,histogram,10,11.3446,11.3436,11.3456,0.0006
20260317-075319-odyssey,parboil,histo,hip,33554432,histogram,10,22.7000,22.6991,22.7014,0.0007
20260317-075319-odyssey,parboil,histo,hip,67108864,histogram,10,45.4171,45.4142,45.4219,0.0023
20260317-075319-odyssey,parboil,lbm,hip,16,lbm_stream_collide,10,0.1105,0.1089,0.1134,0.0017
20260317-075319-odyssey,parboil,lbm,hip,20,lbm_stream_collide,10,0.1369,0.1339,0.1400,0.0018
20260317-075319-odyssey,parboil,lbm,hip,24,lbm_stream_collide,10,0.1665,0.1634,0.1710,0.0027
20260317-075319-odyssey,parboil,lbm,hip,28,lbm_stream_collide,10,0.1789,0.1757,0.1830,0.0026
20260317-075319-odyssey,parboil,lbm,hip,32,lbm_stream_collide,10,0.2384,0.2346,0.2424,0.0021
20260317-075319-odyssey,parboil,lbm,hip,36,lbm_stream_collide,10,0.2398,0.2357,0.2438,0.0028
20260317-075319-odyssey,parboil,lbm,hip,40,lbm_stream_collide,10,0.2295,0.2274,0.2312,0.0012
20260317-075319-odyssey,parboil,lbm,hip,44,lbm_stream_collide,10,0.2000,0.1989,0.2010,0.0005
20260317-075319-odyssey,parboil,lbm,hip,48,lbm_stream_collide,10,0.2173,0.2168,0.2179,0.0004
20260317-075319-odyssey,parboil,lbm,hip,52,lbm_stream_collide,10,0.3367,0.3331,0.3417,0.0022
20260317-075319-odyssey,parboil,lbm,hip,56,lbm_stream_collide,10,0.3275,0.3232,0.3317,0.0036
20260317-075319-odyssey,parboil,lbm,hip,60,lbm_stream_collide,10,0.5752,0.5719,0.5789,0.0021
20260317-075319-odyssey,parboil,lbm,hip,64,lbm_stream_collide,10,0.7725,0.7686,0.7797,0.0034
20260317-075319-odyssey,parboil,lbm,hip,68,lbm_stream_collide,10,0.7628,0.7579,0.7693,0.0032
20260317-075319-odyssey,parboil,lbm,hip,72,lbm_stream_collide,10,1.3044,1.3024,1.3109,0.0025
20260317-075319-odyssey,parboil,lbm,hip,76,lbm_stream_collide,10,1.3818,1.3787,1.3850,0.0020
20260317-075319-odyssey,parboil,lbm,hip,80,lbm_stream_collide,10,1.5133,1.5097,1.5190,0.0030
20260317-075319-odyssey,parboil,mri-gridding,hip,256,gridding_kernel,10,0.0184,0.0182,0.0191,0.0003
20260317-075319-odyssey,parboil,mri-gridding,hip,512,gridding_kernel,10,0.0188,0.0185,0.0195,0.0003
20260317-075319-odyssey,parboil,mri-gridding,hip,1024,gridding_kernel,10,0.0190,0.0185,0.0201,0.0004
20260317-075319-odyssey,parboil,mri-gridding,hip,2048,gridding_kernel,10,0.0193,0.0189,0.0200,0.0003
20260317-075319-odyssey,parboil,mri-gridding,hip,4096,gridding_kernel,10,0.0243,0.0190,0.0633,0.0137
20260317-075319-odyssey,parboil,mri-gridding,hip,8192,gridding_kernel,10,0.0225,0.0196,0.0250,0.0022
20260317-075319-odyssey,parboil,mri-gridding,hip,16384,gridding_kernel,10,0.0266,0.0260,0.0289,0.0008
20260317-075319-odyssey,parboil,mri-gridding,hip,32768,gridding_kernel,10,0.0409,0.0406,0.0412,0.0002
20260317-075319-odyssey,parboil,mri-gridding,hip,65536,gridding_kernel,10,0.0791,0.0776,0.0843,0.0019
20260317-075319-odyssey,parboil,mri-gridding,hip,131072,gridding_kernel,10,0.1360,0.1348,0.1372,0.0008
20260317-075319-odyssey,parboil,mri-gridding,hip,262144,gridding_kernel,10,0.2606,0.2587,0.2624,0.0011
20260317-075319-odyssey,parboil,mri-gridding,hip,524288,gridding_kernel,10,0.5130,0.5059,0.5211,0.0043
20260317-075319-odyssey,parboil,mri-gridding,hip,1048576,gridding_kernel,10,1.0056,1.0005,1.0134,0.0049
20260317-075319-odyssey,parboil,mri-gridding,hip,1572864,gridding_kernel,10,1.4998,1.4953,1.5037,0.0033
20260317-075319-odyssey,parboil,mri-gridding,hip,2097152,gridding_kernel,10,1.9974,1.9894,2.0136,0.0070
20260317-075319-odyssey,parboil,mri-gridding,hip,2621440,gridding_kernel,10,2.5034,2.4880,2.5114,0.0066
20260317-075319-odyssey,parboil,mri-gridding,hip,3145728,gridding_kernel,10,2.9791,2.9711,2.9908,0.0058
20260317-075319-odyssey,parboil,mri-q,hip,256,ComputeQ,10,0.0765,0.0762,0.0771,0.0003
20260317-075319-odyssey,parboil,mri-q,hip,512,ComputeQ,10,0.0763,0.0760,0.0769,0.0003
20260317-075319-odyssey,parboil,mri-q,hip,1024,ComputeQ,10,0.0772,0.0764,0.0802,0.0011
20260317-075319-odyssey,parboil,mri-q,hip,2048,ComputeQ,10,0.0769,0.0763,0.0789,0.0008
20260317-075319-odyssey,parboil,mri-q,hip,4096,ComputeQ,10,0.0773,0.0766,0.0781,0.0005
20260317-075319-odyssey,parboil,mri-q,hip,8192,ComputeQ,10,0.0772,0.0767,0.0789,0.0006
20260317-075319-odyssey,parboil,mri-q,hip,16384,ComputeQ,10,0.0774,0.0769,0.0786,0.0005
20260317-075319-odyssey,parboil,mri-q,hip,32768,ComputeQ,10,0.0775,0.0771,0.0790,0.0007
20260317-075319-odyssey,parboil,mri-q,hip,65536,ComputeQ,10,0.0866,0.0855,0.0879,0.0007
20260317-075319-odyssey,parboil,mri-q,hip,131072,ComputeQ,10,0.1052,0.1041,0.1087,0.0014
20260317-075319-odyssey,parboil,mri-q,hip,262144,ComputeQ,10,0.1448,0.1428,0.1502,0.0028
20260317-075319-odyssey,parboil,mri-q,hip,524288,ComputeQ,10,0.2387,0.2271,0.2590,0.0146
20260317-075319-odyssey,parboil,mri-q,hip,1048576,ComputeQ,10,0.4684,0.4065,0.5258,0.0480
20260317-075319-odyssey,parboil,mri-q,hip,1572864,ComputeQ,10,0.6841,0.5894,0.7589,0.0578
20260317-075319-odyssey,parboil,mri-q,hip,2097152,ComputeQ,10,0.9044,0.7829,0.9956,0.0600
20260317-075319-odyssey,parboil,mri-q,hip,2621440,ComputeQ,10,1.1176,0.9650,1.2684,0.0799
20260317-075319-odyssey,parboil,mri-q,hip,3145728,ComputeQ,10,1.3337,1.2605,1.4698,0.0689
20260317-075319-odyssey,parboil,sad,hip,32,ComputeSAD,10,0.1778,0.1772,0.1785,0.0004
20260317-075319-odyssey,parboil,sad,hip,32,FindMinSAD,10,0.0959,0.0945,0.0976,0.0010
20260317-075319-odyssey,parboil,sad,hip,48,ComputeSAD,10,0.1943,0.1929,0.1963,0.0010
20260317-075319-odyssey,parboil,sad,hip,48,FindMinSAD,10,0.1055,0.1028,0.1088,0.0024
20260317-075319-odyssey,parboil,sad,hip,64,ComputeSAD,10,0.1953,0.1943,0.1972,0.0008
20260317-075319-odyssey,parboil,sad,hip,64,FindMinSAD,10,0.1181,0.1153,0.1215,0.0022
20260317-075319-odyssey,parboil,sad,hip,96,ComputeSAD,10,0.1965,0.1956,0.1978,0.0007
20260317-075319-odyssey,parboil,sad,hip,96,FindMinSAD,10,0.1472,0.1421,0.1514,0.0028
20260317-075319-odyssey,parboil,sad,hip,128,ComputeSAD,10,0.1972,0.1966,0.1988,0.0007
20260317-075319-odyssey,parboil,sad,hip,128,FindMinSAD,10,0.1567,0.1531,0.1590,0.0021
20260317-075319-odyssey,parboil,sad,hip,160,ComputeSAD,10,0.1995,0.1987,0.2004,0.0005
20260317-075319-odyssey,parboil,sad,hip,160,FindMinSAD,10,0.1569,0.1534,0.1589,0.0019
20260317-075319-odyssey,parboil,sad,hip,192,ComputeSAD,10,0.1979,0.1975,0.1996,0.0006
20260317-075319-odyssey,parboil,sad,hip,192,FindMinSAD,10,0.1550,0.1538,0.1563,0.0009
20260317-075319-odyssey,parboil,sad,hip,224,ComputeSAD,10,0.1988,0.1980,0.2015,0.0011
20260317-075319-odyssey,parboil,sad,hip,224,FindMinSAD,10,0.1581,0.1563,0.1597,0.0012
20260317-075319-odyssey,parboil,sad,hip,256,ComputeSAD,10,0.2076,0.2064,0.2110,0.0013
20260317-075319-odyssey,parboil,sad,hip,256,FindMinSAD,10,0.1642,0.1606,0.1679,0.0022
20260317-075319-odyssey,parboil,sad,hip,320,ComputeSAD,10,0.2097,0.2088,0.2107,0.0006
20260317-075319-odyssey,parboil,sad,hip,320,FindMinSAD,10,0.1659,0.1610,0.1692,0.0024
20260317-075319-odyssey,parboil,sad,hip,384,ComputeSAD,10,0.2318,0.2310,0.2326,0.0005
20260317-075319-odyssey,parboil,sad,hip,384,FindMinSAD,10,0.1666,0.1635,0.1687,0.0019
20260317-075319-odyssey,parboil,sad,hip,448,ComputeSAD,10,0.2680,0.2673,0.2691,0.0006
20260317-075319-odyssey,parboil,sad,hip,448,FindMinSAD,10,0.1673,0.1614,0.1711,0.0028
20260317-075319-odyssey,parboil,sad,hip,512,ComputeSAD,10,0.3167,0.3160,0.3177,0.0005
20260317-075319-odyssey,parboil,sad,hip,512,FindMinSAD,10,0.1680,0.1634,0.1704,0.0021
20260317-075319-odyssey,parboil,sad,hip,640,ComputeSAD,10,0.4232,0.4225,0.4237,0.0004
20260317-075319-odyssey,parboil,sad,hip,640,FindMinSAD,10,0.1687,0.1669,0.1700,0.0009
20260317-075319-odyssey,parboil,sad,hip,768,ComputeSAD,10,0.5574,0.5564,0.5596,0.0010
20260317-075319-odyssey,parboil,sad,hip,768,FindMinSAD,10,0.1667,0.1641,0.1696,0.0017
20260317-075319-odyssey,parboil,sad,hip,896,ComputeSAD,10,0.7079,0.7069,0.7089,0.0007
20260317-075319-odyssey,parboil,sad,hip,896,FindMinSAD,10,0.1695,0.1682,0.1725,0.0012
20260317-075319-odyssey,parboil,sad,hip,1024,ComputeSAD,10,0.8885,0.8878,0.8899,0.0006
20260317-075319-odyssey,parboil,sad,hip,1024,FindMinSAD,10,0.1689,0.1664,0.1704,0.0013
20260317-075319-odyssey,parboil,sgemm,hip,64,sgemm_tiled,10,0.0063,0.0061,0.0067,0.0002
20260317-075319-odyssey,parboil,sgemm,hip,128,sgemm_tiled,10,0.0082,0.0080,0.0087,0.0002
20260317-075319-odyssey,parboil,sgemm,hip,192,sgemm_tiled,10,0.0102,0.0098,0.0120,0.0006
20260317-075319-odyssey,parboil,sgemm,hip,256,sgemm_tiled,10,0.0129,0.0124,0.0132,0.0003
20260317-075319-odyssey,parboil,sgemm,hip,320,sgemm_tiled,10,0.0151,0.0150,0.0153,0.0001
20260317-075319-odyssey,parboil,sgemm,hip,384,sgemm_tiled,10,0.0200,0.0198,0.0208,0.0003
20260317-075319-odyssey,parboil,sgemm,hip,448,sgemm_tiled,10,0.0262,0.0258,0.0268,0.0003
20260317-075319-odyssey,parboil,sgemm,hip,512,sgemm_tiled,10,0.0346,0.0344,0.0350,0.0002
20260317-075319-odyssey,parboil,sgemm,hip,576,sgemm_tiled,10,0.0445,0.0437,0.0454,0.0006
20260317-075319-odyssey,parboil,sgemm,hip,640,sgemm_tiled,10,0.0588,0.0583,0.0594,0.0003
20260317-075319-odyssey,parboil,sgemm,hip,704,sgemm_tiled,10,0.0732,0.0727,0.0742,0.0005
20260317-075319-odyssey,parboil,sgemm,hip,768,sgemm_tiled,10,0.0914,0.0909,0.0923,0.0004
20260317-075319-odyssey,parboil,sgemm,hip,832,sgemm_tiled,10,0.1073,0.1067,0.1076,0.0003
20260317-075319-odyssey,parboil,sgemm,hip,896,sgemm_tiled,10,0.1314,0.1310,0.1319,0.0003
20260317-075319-odyssey,parboil,sgemm,hip,960,sgemm_tiled,10,0.1581,0.1578,0.1584,0.0002
20260317-075319-odyssey,parboil,sgemm,hip,1024,sgemm_tiled,10,0.1929,0.1885,0.2022,0.0040
20260317-075319-odyssey,parboil,sgemm,hip,1088,sgemm_tiled,10,0.2375,0.2300,0.2581,0.0096
20260317-075319-odyssey,parboil,sgemm,hip,1152,sgemm_tiled,10,0.2760,0.2620,0.2939,0.0133
20260317-075319-odyssey,parboil,sgemm,hip,1216,sgemm_tiled,10,0.3400,0.3134,0.3845,0.0270
20260317-075319-odyssey,parboil,sgemm,hip,1280,sgemm_tiled,10,0.4186,0.3682,0.4520,0.0343
20260317-075319-odyssey,parboil,spmv,hip,1024,spmv_csr,10,0.0078,0.0070,0.0127,0.0017
20260317-075319-odyssey,parboil,spmv,hip,2048,spmv_csr,10,0.0074,0.0073,0.0080,0.0002
20260317-075319-odyssey,parboil,spmv,hip,4096,spmv_csr,10,0.0088,0.0075,0.0191,0.0036
20260317-075319-odyssey,parboil,spmv,hip,8192,spmv_csr,10,0.0091,0.0082,0.0120,0.0014
20260317-075319-odyssey,parboil,spmv,hip,16384,spmv_csr,10,0.0093,0.0090,0.0098,0.0003
20260317-075319-odyssey,parboil,spmv,hip,32768,spmv_csr,10,0.0096,0.0094,0.0110,0.0005
20260317-075319-odyssey,parboil,spmv,hip,65536,spmv_csr,10,0.0128,0.0124,0.0132,0.0002
20260317-075319-odyssey,parboil,spmv,hip,131072,spmv_csr,10,0.0211,0.0202,0.0229,0.0007
20260317-075319-odyssey,parboil,spmv,hip,262144,spmv_csr,10,0.0423,0.0418,0.0432,0.0004
20260317-075319-odyssey,parboil,spmv,hip,524288,spmv_csr,10,0.1566,0.1547,0.1582,0.0013
20260317-075319-odyssey,parboil,spmv,hip,1048576,spmv_csr,10,0.4391,0.4382,0.4402,0.0008
20260317-075319-odyssey,parboil,spmv,hip,1572864,spmv_csr,10,0.7479,0.7467,0.7484,0.0005
20260317-075319-odyssey,parboil,spmv,hip,2097152,spmv_csr,10,1.0567,1.0551,1.0584,0.0011
20260317-075319-odyssey,parboil,spmv,hip,2621440,spmv_csr,10,1.3679,1.3666,1.3692,0.0008
